W,G,k,n_min,n_max,mean_min,mean_max,median_min,median_max,std_min,std_max,diff_means,cliffs_delta,p_perm,q_fdr,significant_fdr_0_05,q_fdr_wg,significant_fdr_wg
264,12,7,10,10,9.864968584114822,12.247845971652676,9.468100393204525,11.65722686459349,3.53914997934328,4.294714802369961,-2.382877387537855,-0.4,0.1814092953523238,0.7157502329916123,False,0.26386806596701645,False
264,12,8,10,10,10.147633491832575,12.345048678308425,8.544636708930486,12.157402470805982,3.6748351027185184,4.90836597251553,-2.1974151864758475,-0.3,0.2733633183408296,0.7427229781335748,False,0.5951310059256085,False
264,12,9,10,10,10.14984473778545,10.881586455332943,9.430029341745254,10.80649843560199,4.109053428316668,3.773345470263279,-0.731741717547493,-0.14,0.679160419790105,0.9355322338830584,False,0.5951310059256085,False
264,12,10,10,10,9.682121560647412,10.842983065720311,9.72976950221454,11.127778921060656,3.0405403650209197,3.2814985410830606,-1.1608615050728996,-0.2,0.4107946026986507,0.8103345587480233,False,0.5951310059256085,False
264,12,11,10,10,9.564200264251728,10.091396205550044,10.127370321880392,10.250427610488668,2.794567767451908,3.2754238977797185,-0.5271959412983165,-0.1,0.7141429285357321,0.9509138560490747,False,0.5951310059256085,False
264,12,12,10,10,9.520776399380669,10.005539092606316,9.555541031698226,10.728545329253665,3.1701062451420072,3.3632909060570184,-0.4847626932256474,-0.1,0.7426286856571714,0.9509138560490747,False,0.5951310059256085,False
264,12,13,10,10,8.596693460738113,9.37508921275142,8.418330456472374,9.705239342654227,2.278808368210796,2.941376946338648,-0.7783957520133065,-0.16,0.4907546226886556,0.8833583208395801,False,0.5951310059256085,False
264,12,14,10,10,8.341791115516633,9.454205120512963,8.611809543925883,10.253511344391278,2.148803169026749,2.777002674949025,-1.1124140049963316,-0.38,0.3223388305847076,0.7699007639037624,False,0.5951310059256085,False
264,12,15,10,10,8.181460432998026,9.449003768863582,8.494901459539367,10.186359958672163,2.25117524623408,2.725487263131757,-1.2675433358655557,-0.34,0.2603698150924537,0.7427229781335748,False,0.5951310059256085,False
264,12,16,10,10,7.995797399162759,8.733172445285762,8.234330008113034,9.045649012416549,1.999632440854795,2.3917097417699145,-0.7373750461230024,-0.2,0.4792603698150924,0.8817869546239537,False,0.9585207396301848,False
264,12,17,10,10,7.807177575069185,7.859732014858274,8.524808605201226,7.910195548304583,2.1484091208355216,1.966432102666124,-0.0525544397890884,0.02,0.9500249875062468,0.991330421745649,False,0.9715142428785607,False
264,12,18,10,10,7.806946826211492,7.635816295196155,8.239875284857405,7.675085540574663,2.2573122824474514,1.8743909327232533,0.1711305310153372,0.1,0.8500749625187406,0.9509138560490747,False,0.9715142428785607,False
264,12,19,10,10,7.356716826862062,7.5188616881294354,7.723825825016336,7.607293889068549,1.7904236721873474,1.968023520656168,-0.1621448612673734,-0.04,0.8445777111444278,0.9509138560490747,False,0.9790104947526236,False
264,12,20,10,10,7.288333611011778,7.306962674696146,7.6783673122244975,7.268985297453083,1.6903472939621016,1.9053127481239984,-0.0186290636843686,0.02,0.9790104947526236,0.9958401081149564,False,0.9790104947526236,False
