series,W,G,phase,k,n_windows,PR_point,PR_mean,PR_std,PR_10,PR_50,PR_90,n_bootstrap_effective
S0,264,6,declining,18,244,3.647189698141974,3.701067455234988,0.15135879321857068,3.5071991156351174,3.700453603262959,3.895226608312532,1000
S0,264,6,declining,19,244,3.669331752569101,3.7336676220083005,0.14798359852455784,3.5473136125090736,3.7290104166533684,3.9260264264964824,1000
S0,264,6,declining,20,244,3.690856821175942,3.766995031823758,0.149552921898988,3.571193774074457,3.766968520723056,3.9613845324129318,1000
S0,264,6,min,5,46,2.8606831226591285,2.857470147805124,0.23508756324996338,2.55859241636495,2.8479792652121096,3.1710079617738587,1000
S0,264,6,min,6,46,3.0358576311087297,3.0694710833027394,0.25548899946781767,2.757169207911351,3.0682062333055677,3.390435044393426,1000
S0,264,6,min,7,46,3.1539521234037355,3.233889451258503,0.28217004086262826,2.8801778889921263,3.227856114853127,3.5955274398028187,1000
S0,264,6,min,8,46,3.268986668885408,3.3778264850444546,0.30626124309233205,3.004330219470462,3.3635475106767423,3.7740792157010037,1000
S0,264,6,min,9,46,3.366865933261988,3.493044434624478,0.3142560268262457,3.081687428371997,3.4769493751325613,3.8987195108890416,1000
S0,264,6,min,10,46,3.462983061192434,3.621312476571585,0.34454913078528765,3.2078122337852033,3.5874067310994695,4.0760875089666,1000
S0,264,6,min,11,46,3.5562540012072374,3.7445402213460475,0.36272393676155285,3.2979043332733915,3.7324883756081553,4.229245217522587,1000
S0,264,6,min,12,46,3.6465877522421044,3.8294560202985797,0.3694555379370068,3.363723430570961,3.8027725165438273,4.307686843652029,1000
S0,264,6,min,13,46,3.730672770535735,3.9346368283970445,0.42054885464839525,3.4403629753357206,3.9046149133423116,4.485046678055836,1000
S0,264,6,min,14,46,3.8151033374231513,4.019059781696277,0.42464988330806935,3.494013996487528,4.003295230645196,4.573198069747461,1000
S0,264,6,min,15,46,3.889582563322723,4.0714970994891715,0.43212158674408974,3.547492166951639,4.045528121330497,4.634484217014035,1000
S0,264,6,min,16,46,3.961700521152868,4.181878845975014,0.4547638438014067,3.630394556313626,4.153011538216303,4.793094012288534,1000
S0,264,6,min,17,46,4.031620905644911,4.202506882099178,0.4429369598009644,3.6707239090483643,4.1675310935305685,4.80834135656501,1000
S0,264,6,min,18,46,4.098487691772842,4.292485714452044,0.44428784525552406,3.7549320884828443,4.252609630914915,4.863863534104265,1000
S0,264,6,min,19,46,4.164144834595458,4.331113325055883,0.46841373732699254,3.740153187420868,4.312625581173422,4.93062020976044,1000
S0,264,6,min,20,46,4.2266113418981,4.375012385376991,0.47159575876933935,3.7987136325014146,4.32176611361783,4.980402635410278,1000
S0,264,6,unknown,5,13,1.8115429273932202,1.7800710458655895,0.17424356255321796,1.5567569805218593,1.7749536711438565,2.0081656954682154,1000
S0,264,6,unknown,6,13,1.8518455955992574,1.8298563588834258,0.18015430115719516,1.6056045428920867,1.8226033641353798,2.068957461241439,1000
S0,264,6,unknown,7,13,1.8908150250065312,1.8508700642604676,0.19025012914906955,1.609383546996365,1.8462320432392996,2.100206845705206,1000
S0,264,6,unknown,8,13,1.925152255927599,1.874033673625405,0.1936431278451715,1.6264510877578038,1.8732194915426874,2.1248867836011014,1000
S0,264,6,unknown,9,13,1.9540254476402255,1.879136698337168,0.188787939184822,1.6385232545217177,1.8764777226383789,2.1186072155529,1000
S0,264,6,unknown,10,13,1.9823474281656825,1.8708735676549975,0.19519922700570919,1.6128498583583708,1.863787441092386,2.120513552410123,1000
S0,264,6,unknown,11,13,2.009831371715549,1.8791110217485643,0.19846521985267193,1.6228182773191837,1.8777686850512318,2.144091519723963,1000
S0,264,6,unknown,12,13,2.036526578853729,1.8815697822490607,0.20089052442007882,1.6294969153475138,1.8678819227259678,2.153801118949589,1000
S0,264,6,unknown,13,13,2.0365265788537292,1.8708563900350077,0.19325933917875204,1.626038789950684,1.8659856764993963,2.1168062003728507,1000
S0,264,6,unknown,14,13,2.0365265788537297,1.873884192792066,0.20228746143205958,1.6113610410583776,1.8776783576368734,2.1242894420682115,1000
S0,264,6,unknown,15,13,2.0365265788537306,1.8821558973093324,0.20429101698452082,1.6237200741983915,1.8773043326813563,2.150200834905239,1000
S0,264,6,unknown,16,13,2.036526578853731,1.8747180938391574,0.20265449656416973,1.611890009610375,1.87362780389667,2.147927218883303,1000
S0,264,6,unknown,17,13,2.0365265788537315,1.8837474025421352,0.19528404622341183,1.6350517285723167,1.8781513093321869,2.145272537736556,1000
S0,264,6,unknown,18,13,2.036526578853732,1.8627502569016512,0.1978653629227667,1.611567811862901,1.8587320637230473,2.1272166422453,1000
S0,264,6,unknown,19,13,2.036526578853732,1.8774815517632333,0.1995461446351976,1.6085026337196697,1.8676708679818201,2.135156370445229,1000
S0,264,6,unknown,20,13,2.036526578853732,1.8813104368872127,0.19672158317380056,1.6309225448892946,1.8811034332004701,2.139352825595653,1000
S0,264,12,rising,5,74,3.34514541188389,3.294590562028502,0.19675498392012122,3.0405215810839747,3.3000900311683186,3.5411310890697485,1000
S0,264,12,rising,6,74,3.563262727761961,3.5119388917543004,0.20180315965481646,3.260182813421627,3.5082841056304748,3.7733369990198415,1000
S0,264,12,rising,7,74,3.7147496075909703,3.6737425849350647,0.22058067314936936,3.388823488518334,3.6853798617061013,3.9505688469494737,1000
S0,264,12,rising,8,74,3.833708453831986,3.795201091153097,0.23440963579342353,3.4926325868742567,3.8013666136767332,4.092508661479328,1000
S0,264,12,rising,9,74,3.9334187489853805,3.897349739200021,0.24206856487155898,3.580847539066171,3.910070396502092,4.20379304288635,1000
S0,264,12,rising,10,74,4.0176478965356806,3.99989452794785,0.24880718509944214,3.6775503490645,3.997240179104324,4.316842729557183,1000
S0,264,12,rising,11,74,4.089748899666947,4.092521616623267,0.24562249932059713,3.7717574145515536,4.092227094599119,4.407981967613479,1000
S0,264,12,rising,12,74,4.155808960741297,4.171757209749079,0.2648567648981969,3.825683826809846,4.177395092744611,4.503277501380696,1000
S0,264,12,rising,13,74,4.21964735141136,4.227642639988637,0.2807725164916797,3.8557508215895693,4.235562169876587,4.58507895597537,1000
S0,264,12,rising,14,74,4.275661482295122,4.300785831704898,0.28322279903761816,3.9254818447482243,4.306003610664483,4.66200011692678,1000
S0,264,12,rising,15,74,4.328812839167594,4.359359989613744,0.2785008527358401,3.9940273614030333,4.377503888719557,4.7054681186643625,1000
S0,264,12,rising,16,74,4.376764387805136,4.426070624105066,0.2808881166434569,4.05803534224886,4.43756127397422,4.785433942050321,1000
S0,264,12,rising,17,74,4.4245799451724315,4.491732494101365,0.2932352453757282,4.112301420947831,4.500156320366125,4.86303318834234,1000
S0,264,12,rising,18,74,4.471290002226861,4.526602373797101,0.302494364017645,4.130115139824796,4.530404707746145,4.910826345775651,1000
S0,264,12,rising,19,74,4.515692061469493,4.579368251568074,0.3003803216725957,4.193415111833933,4.591503173112846,4.9692634357167105,1000
S0,264,12,rising,20,74,4.55726696163678,4.620050828583714,0.3120935566759578,4.215862040726115,4.621302328131687,5.0204234359293265,1000
S0,264,12,max,5,24,3.48921703810768,3.271450714064626,0.3529550755094149,2.810022684451428,3.262587316741169,3.732979613880375,1000
S0,264,12,max,6,24,3.7945256518305803,3.5303547612679043,0.39803135141949786,3.0228144124857974,3.532134085143001,4.039822736954466,1000
S0,264,12,max,7,24,4.001545862522393,3.730163391400653,0.432074528522265,3.164937044395531,3.7353453519355164,4.272714746884998,1000
S0,264,12,max,8,24,4.171481747595538,3.90450066240218,0.4669435929716146,3.2913078932045026,3.91913647219742,4.496519424343218,1000
S0,264,12,max,9,24,4.313541444750838,4.020782901035087,0.48906936477183616,3.3627127490512994,4.032288922762065,4.642982465060052,1000
S0,264,12,max,10,24,4.4363175840360425,4.121336144160505,0.5005236019285015,3.4520650360101244,4.119714363008981,4.790122180818642,1000
S0,264,12,max,11,24,4.549435537497855,4.232196988458911,0.5187070492635611,3.5679379416680783,4.254385998028962,4.909920726608765,1000
S0,264,12,max,12,24,4.658963175700226,4.300997302414259,0.5485882893893981,3.589162602907575,4.33301106219405,5.005248268084431,1000
S0,264,12,max,13,24,4.761808531910708,4.37843053539123,0.5549572152431058,3.6604842465148173,4.3907106433814285,5.08395470495059,1000
S0,264,12,max,14,24,4.855583518901932,4.423302242805992,0.5649475699566118,3.6869485139916893,4.449984889935694,5.14084142494059,1000
S0,264,12,max,15,24,4.948811555628233,4.391275408627415,0.5727786408431303,3.621694472678094,4.401327021354332,5.096033291969756,1000
S0,264,12,max,16,24,5.0314807367658805,4.426404142508941,0.5724672419821489,3.72009249037384,4.420368213741727,5.154480924405068,1000
S0,264,12,max,17,24,5.109643502060141,4.429808161039798,0.5883146156839749,3.6637733660111396,4.425478409154727,5.198025904950792,1000
S0,264,12,max,18,24,5.169560376941495,4.426431817489173,0.5908768576890507,3.65528683765925,4.441603941527426,5.17988348563602,1000
S0,264,12,max,19,24,5.2258321811899515,4.456390181359493,0.6047737824097634,3.7035540243262903,4.464258897446867,5.2300112284372435,1000
S0,264,12,max,20,24,5.276953514404086,4.449452467736302,0.5790215193825452,3.700383199391168,4.46331696568328,5.196777187202971,1000
S0,264,12,declining,5,123,2.8848773737131808,2.8829940469962985,0.14400719208021276,2.694732359293415,2.8849673807270295,3.066686121444735,1000
S0,264,12,declining,6,123,3.096212144321233,3.0922134021592425,0.1637681740832364,2.892207875839617,3.0871144221228164,3.3033328313944295,1000
S0,264,12,declining,7,123,3.200228735229979,3.204525112000103,0.17218254244429562,2.9924313917302228,3.198536125612212,3.427938363346047,1000
S0,264,12,declining,8,123,3.292103117539108,3.2896387406784533,0.1781011526269278,3.061478896021185,3.2911488998313736,3.5198561433019893,1000
S0,264,12,declining,9,123,3.354710564668893,3.366033349008504,0.1878356858185328,3.121744912604022,3.3675995107546948,3.600568494325219,1000
S0,264,12,declining,10,123,3.4078159608089953,3.4417950826874666,0.19287519935706518,3.1960350377061455,3.4474980886174054,3.6925434310545415,1000
S0,264,12,declining,11,123,3.4528731952161666,3.4682859380063755,0.19225676709592798,3.223224558389944,3.460674575048455,3.7215150081226778,1000
S0,264,12,declining,12,123,3.4911405315407418,3.5103667527343014,0.19279628585843364,3.2639674927012927,3.506834400313313,3.766826443160928,1000
S0,264,12,declining,13,123,3.524102744466634,3.5670500161424328,0.19943245277969907,3.3038945518185634,3.5666000574256413,3.820036321955179,1000
S0,264,12,declining,14,123,3.5558954782232948,3.6029835027677617,0.19896351722205766,3.3425566610483752,3.597342669639013,3.8661609241629415,1000
S0,264,12,declining,15,123,3.5872218829661286,3.644091167687313,0.20235320940491047,3.3891627991947586,3.6372660340127485,3.9144366830966466,1000
S0,264,12,declining,16,123,3.6150993786579226,3.6743094027614096,0.20790569070361412,3.412430122220876,3.682288624183876,3.9320265977686977,1000
S0,264,12,declining,17,123,3.6421134752167537,3.7243642544573703,0.20953169141356656,3.4564959851401253,3.716323004216758,4.003769615024729,1000
S0,264,12,declining,18,123,3.6688897942542864,3.749612018377922,0.21464027924266393,3.4781619946457707,3.7449264344192517,4.029784427212752,1000
S0,264,12,declining,19,123,3.6950007715045183,3.779684795339861,0.20952899925505844,3.521889739835018,3.7775413539782687,4.041890444770268,1000
S0,264,12,declining,20,123,3.7203571859875004,3.8100705152990035,0.20972302405565746,3.535824084438017,3.8101190149884703,4.069705565060591,1000
S0,264,12,min,5,23,2.8160912760923864,2.826680603007275,0.29542447304158626,2.44122127012243,2.828622002962348,3.201175397095668,1000
S0,264,12,min,6,23,3.04951607500536,3.0424945281883273,0.3367175766465885,2.618150963522775,3.0439411188655825,3.4862054452278555,1000
S0,264,12,min,7,23,3.2058825992198483,3.2495977553961866,0.3838113231392938,2.768796423881183,3.2460100588839698,3.7197886135063243,1000
S0,264,12,min,8,23,3.3554963280959953,3.3912182192854647,0.39704456415154826,2.888486770985947,3.3728499339746043,3.901224374526651,1000
S0,264,12,min,9,23,3.5016431753627004,3.5180674861026335,0.4391282823852825,2.961366876785592,3.4866139849024282,4.073489777964854,1000
S0,264,12,min,10,23,3.624514605826211,3.648991211638383,0.4757144899766443,3.051258186764762,3.6085780604859465,4.2540701777104575,1000
S0,264,12,min,11,23,3.7440420250407316,3.757290299191071,0.4993690282128757,3.1462802476283147,3.734124080053573,4.415646372764716,1000
S0,264,12,min,12,23,3.8527974411208588,3.86099161508212,0.4946782933371179,3.2596327125866407,3.849025092918932,4.524765082043411,1000
S0,264,12,min,13,23,3.962584716002657,3.8867625987287076,0.5049179191811364,3.268822083178556,3.841587936941774,4.572833049440049,1000
S0,264,12,min,14,23,4.059899308162843,3.9711116586707087,0.5345130422280895,3.2873184662837445,3.9488301356981554,4.661647852324546,1000
S0,264,12,min,15,23,4.147388799722164,3.948922657486549,0.5342844899929148,3.2682323760889944,3.907016152833921,4.676739796540322,1000
S0,264,12,min,16,23,4.231806430119059,3.9619037290521786,0.5372720331958103,3.305003552313016,3.9359958176159315,4.710582649909128,1000
S0,264,12,min,17,23,4.304566500019096,3.968322534653176,0.5470797834699197,3.295403286055726,3.930283696356499,4.699705476217164,1000
S0,264,12,min,18,23,4.374338702863952,3.9725623113712083,0.5181960953237622,3.319800315649453,3.9637579202150817,4.66055675202417,1000
S0,264,12,min,19,23,4.439378074975604,3.959749199781066,0.5353465992743265,3.3086723436922254,3.933571275594142,4.681635237419301,1000
S0,264,12,min,20,23,4.499487691262142,3.971345221012382,0.5515542048219746,3.272911224153122,3.9441306150527176,4.651006665562742,1000
S0,264,12,unknown,5,7,1.9425167471729063,1.6851878384965566,0.2422244617368095,1.3543500200197038,1.6946593032073292,2.0160724890760737,1000
S0,264,12,unknown,6,7,1.9912302198289602,1.6822267661854997,0.2549360507656226,1.3269697540833933,1.6755870297416902,2.0261537234672398,1000
S0,264,12,unknown,7,7,1.9912302198289613,1.6828848648117847,0.25008412773996164,1.3553023611982424,1.677142371446907,2.0215508437328484,1000
S0,264,12,unknown,8,7,1.9912302198289622,1.6858331489335663,0.24108568516731735,1.377369879118093,1.6839708619113996,2.0096139549498404,1000
S0,264,12,unknown,9,7,1.9912302198289624,1.690744988905395,0.2563903492984562,1.3439970281860836,1.6917013201092193,2.033983479645095,1000
S0,264,12,unknown,10,7,1.9912302198289629,1.68578400333857,0.2583697212137416,1.3395207664897943,1.68006949490999,2.033455480154106,1000
S0,264,12,unknown,11,7,1.9912302198289635,1.6750111197879411,0.2535885771578642,1.334096116633342,1.6763401108887024,2.02155084373285,1000
S0,264,12,unknown,12,7,1.991230219828964,1.6705510631471034,0.24840829707022796,1.3446902961016356,1.673606570371149,1.9990507833045181,1000
S0,264,12,unknown,13,7,1.9912302198289646,1.6854101835253443,0.25356251059435203,1.34357940064169,1.6893921246588186,2.0275875908648806,1000
S0,264,12,unknown,14,7,1.9912302198289649,1.6921431336736619,0.24517575301167593,1.3669337851335674,1.6922663207298372,2.0118591891916044,1000
S0,264,12,unknown,15,7,1.9912302198289653,1.669785353781464,0.2508378179241129,1.3595860100383241,1.6713752889028965,2.009287671136431,1000
S0,264,12,unknown,16,7,1.9912302198289649,1.6883491318056723,0.24608061282341503,1.3644322499471364,1.6805580591479865,2.0261537234672446,1000
S0,264,12,unknown,17,7,1.9912302198289649,1.690013433011783,0.25609346396388677,1.3594241611486655,1.689451145786869,2.0342905806940434,1000
S0,264,12,unknown,18,7,1.9912302198289649,1.691483593505859,0.2500700841569012,1.362785229797411,1.6871685959449636,2.0215508437328515,1000
S0,264,12,unknown,19,7,1.9912302198289649,1.6817422767330046,0.24852624125614134,1.3590498342463269,1.6717234548572346,2.021550843732851,1000
S0,264,12,unknown,20,7,1.9912302198289649,1.6920287034110801,0.248539195108873,1.3705158343626833,1.6880138912889384,2.02758759086488,1000
