series,W,G,phase,k,n_windows_x,PR_point_x,PR_mean_orig,PR_std_orig,PR_10_x,PR_50_x,PR_90_x,n_bootstrap_effective_x,n_windows_y,PR_point_y,PR_mean_corr,PR_std_corr,PR_10_y,PR_50_y,PR_90_y,n_bootstrap_effective_y,diff_PR_mean,rel_diff_PR_mean
S0,132,6,rising,6,165,2.41264606879516,2.4337090336651817,0.0764751987223353,2.340368647099726,2.4333788556510183,2.5331102956027687,1000,165,2.316617033318758,2.3717999239255785,0.1016356105260309,2.2364404707074046,2.376159653879421,2.497963889109469,1000,-0.061909109739603174,-0.025438172305408117
S0,132,6,rising,7,165,2.4677966255407173,2.503587103720269,0.080300942084175,2.400779783584408,2.506474518881295,2.6033468014646948,1000,165,2.392453194602486,2.4609203937515445,0.1120886579124885,2.3125376606496197,2.466188912521522,2.604242928104949,1000,-0.04266670996872435,-0.0170422310872758
S0,132,6,rising,8,165,2.5181692820694046,2.556333153300105,0.0817592325583671,2.4496953307598397,2.556417140465238,2.659217525404275,1000,165,2.459598358136582,2.5409998433163574,0.1148202170175243,2.394977124155073,2.538909825931681,2.689698721588809,1000,-0.0153333099837476,-0.005998165757054406
S0,132,6,rising,9,165,2.563159105104962,2.6147136685586947,0.0873586764453571,2.4994213672111973,2.61823615012198,2.7265165782538725,1000,165,2.5233971247942537,2.617923901685592,0.1240488146802253,2.454839427859595,2.613897435784596,2.776528594512503,1000,0.0032102331268974993,0.0012277570448725546
S0,132,6,rising,10,165,2.605725300100202,2.66010616180516,0.0884368672812038,2.54942100404054,2.660397105008694,2.770177124730921,1000,165,2.58485994167026,2.6869479167268797,0.1265896593916553,2.5253579393713923,2.6863503182201143,2.846041551395617,1000,0.026841754921719918,0.010090482593185297
S0,132,6,rising,11,165,2.646527815313704,2.7073021534771198,0.0948472280738674,2.5881151837109817,2.708996000567326,2.827145314596393,1000,165,2.645019147000068,2.765999024803394,0.1296437689312622,2.5992131401709275,2.7639176088290656,2.934112321552228,1000,0.0586968713262741,0.02168094582678437
S0,132,6,rising,12,165,2.686235696268519,2.752755514903074,0.0981167948932804,2.623995820406493,2.7542867963811792,2.870204504373675,1000,165,2.704805877158856,2.823435514169744,0.1410101207369486,2.646411837975104,2.8168404552573323,3.008297455864831,1000,0.07067999926667001,0.025676090333492146
S0,132,6,rising,13,165,2.725607490678468,2.79495756223876,0.0983544181331586,2.6644591811192706,2.798512060357229,2.918834507712904,1000,165,2.763180214665052,2.884475223391492,0.1447086205252823,2.704139332811047,2.8791496651617043,3.0758127716516315,1000,0.08951766115273196,0.03202827204325362
S0,132,6,rising,14,165,2.762655208505355,2.833005474159378,0.0987846530416748,2.7024294861532923,2.8341989873841387,2.965137471689932,1000,165,2.815328506717842,2.9445186974500874,0.1493915250420022,2.745267404002816,2.945289863949243,3.1261880483261346,1000,0.11151322329070945,0.03936216301304471
S0,132,6,rising,15,165,2.7960095363843207,2.872080299004478,0.1033957078744116,2.739412252929742,2.8707601943839607,3.008548186825453,1000,165,2.8639144355810324,2.9907649465443567,0.1514166651859668,2.795281074138038,2.988689544970549,3.190291411759387,1000,0.11868464753987862,0.04132358262441936
S0,132,6,rising,16,165,2.8274380893395743,2.9045283781382016,0.1026657408350819,2.773542114185686,2.908501896022848,3.038820876121061,1000,165,2.910584514709323,3.0438111575929123,0.158781048390128,2.841432514003112,3.0413683994402403,3.2457741269368814,1000,0.13928277945471068,0.04795366452711016
S0,132,6,rising,17,165,2.857565463306165,2.9401037941130843,0.1073508990377973,2.8026383100470404,2.943216905591014,3.0680699689847675,1000,165,2.955086041210859,3.1017270540598925,0.1568277637086115,2.8937180756148817,3.09929317830964,3.30287543948329,1000,0.16162325994680815,0.05497195720451211
S0,132,6,rising,18,165,2.8863242438707637,2.9686353437891246,0.1078957232667292,2.8250861352316776,2.9748187037333382,3.1002955665850487,1000,165,2.996900166096609,3.140953426908136,0.1660871216641069,2.9267536329031425,3.1400572872233834,3.3556398638720366,1000,0.17231808311901142,0.05804622769836966
S0,132,6,rising,19,165,2.913106998675267,2.989946216340103,0.1159786738807906,2.837488975392581,2.990974143621198,3.1371666317086,1000,165,3.0378365021730933,3.1846938120299573,0.1717384293936011,2.964584893302208,3.180309961909698,3.4074384361250085,1000,0.19474759568985434,0.0651341467701177
S0,132,6,rising,20,165,2.938381822851448,3.0254723754254886,0.1142603996175697,2.883169889350955,3.0232071584423554,3.1688363622919,1000,165,3.0772647481542355,3.22242071339842,0.1739572036721577,2.9996443994021837,3.2173443313992416,3.448590938623262,1000,0.19694833797293132,0.0650967232663076
S0,132,6,max,5,50,1.948356784379008,2.0065687611234964,0.1495720512162277,1.8219164400538992,1.997967369846289,2.197865465044521,1000,50,2.2142620136182853,2.302898062453921,0.1918052762116807,2.0603078016218577,2.289254788568124,2.5590195612494653,1000,0.2963293013304247,0.14767961460962203
S0,132,6,max,6,50,2.032964184927383,2.112800175548652,0.1670831254689735,1.9032823942871409,2.0995315766656493,2.339544014829048,1000,50,2.331616051466467,2.4580623323718966,0.2221051491125267,2.186376660357221,2.4435997495870714,2.747336365188628,1000,0.34526215682324457,0.16341448700116037
S0,132,6,max,7,50,2.104946092252768,2.2090208330698253,0.1833660705762498,1.986366637851097,2.1954737736835943,2.4600899145064266,1000,50,2.4432919455330397,2.601669115185984,0.2465542493096843,2.3083909428147003,2.577183195098854,2.924292952082806,1000,0.39264828211615876,0.17774765916105215
S0,132,6,max,8,50,2.1727554963172597,2.2850996600884765,0.1912002243412225,2.0503841812376504,2.273899428883129,2.5269630491385846,1000,50,2.5522567697216645,2.7186331704454294,0.2655011572897848,2.4087367638397934,2.6990471418297117,3.0621992758370284,1000,0.43353351035695287,0.18972192676277713
S0,132,6,max,9,50,2.2382473351379306,2.3540302934935333,0.1982922783848371,2.106029736248589,2.345340492696051,2.6121307770569544,1000,50,2.6528542376808377,2.820585806945614,0.2791887550165326,2.475477012568419,2.812440366667036,3.175237074333212,1000,0.46655551345208046,0.1981943540580703
S0,132,6,max,10,50,2.297988523281391,2.4233222610891576,0.2086465401806372,2.167381938635403,2.406579526564682,2.704988500908314,1000,50,2.7538705633925624,2.9422757960979573,0.2996054362684279,2.5889010593790744,2.921152097765634,3.315891766190062,1000,0.5189535350087997,0.21414961738335084
S0,132,6,max,11,50,2.356246180562962,2.488985866382602,0.2138175769204928,2.224911062185516,2.4674271815042097,2.768950083790064,1000,50,2.845248041123941,3.0336781255442267,0.3209189524343605,2.6334331518272425,3.0050556662439,3.4457065156364517,1000,0.5446922591616246,0.21884104145326452
S0,132,6,max,12,50,2.410495582316586,2.53304388055346,0.2253440354007392,2.2442552030013467,2.517415907933751,2.8093575565265163,1000,50,2.9322055856081173,3.1013568921158567,0.3443025489636279,2.6769216720658,3.0718721329917207,3.551420095888827,1000,0.5683130115623967,0.22435971833153656
S0,132,6,max,13,50,2.461775993331398,2.587812761005967,0.2366079236396413,2.3065995712551635,2.571827368153306,2.906141184178374,1000,50,3.002790085966658,3.2009925600749773,0.3497330832414678,2.784988340083043,3.1744527737819768,3.6766185160928537,1000,0.6131797990690102,0.23694905918566042
S0,132,6,max,14,50,2.5032167434736445,2.6438813722341794,0.249135980464942,2.3454150771288447,2.6198665974095703,2.9590682205963184,1000,50,3.070675747488249,3.2885149717518094,0.3656828193979187,2.861797623346291,3.260916556094802,3.743946345910883,1000,0.64463359951763,0.2438209241486846
S0,132,6,max,15,50,2.54247315819013,2.6708903362186955,0.2475371511672596,2.3572639162480216,2.659675104445415,2.9869749445133387,1000,50,3.13801587498684,3.3288465449123383,0.3706206882000203,2.894558494820655,3.2991366821200465,3.8147545597518895,1000,0.6579562086936428,0.24634340083956505
S0,132,6,max,16,50,2.581814112964727,2.7121323629616216,0.2469563062255771,2.3980344140255383,2.6959402621107937,3.0239957682765617,1000,50,3.200771176737349,3.385546562787203,0.3841431147552986,2.913340466713989,3.37736450449673,3.898371311783424,1000,0.6734141998255812,0.24829695225133463
S0,132,6,max,17,50,2.6182837777703174,2.73540384420034,0.2537092618927949,2.431352365910473,2.7135395787027905,3.058059455741026,1000,50,3.262276738571933,3.445656019253364,0.4046177349330163,2.962514964013499,3.4034853800221176,3.9536376457460176,1000,0.7102521750530237,0.2596516695547223
S0,132,6,max,18,50,2.6540187114023794,2.774010339759638,0.2620129934618529,2.454193533247191,2.759666102952533,3.1155327639973907,1000,50,3.3151744402282,3.4871469704244857,0.419912563003448,2.993815111647371,3.4481125369851178,4.0387819004794165,1000,0.7131366306648479,0.25707785599913796
S0,132,6,max,19,50,2.6845998830692444,2.7934588777344374,0.2580236018344487,2.473495548203032,2.774455687290114,3.1330647539763774,1000,50,3.365459189313662,3.539190625825103,0.4168740398676115,3.05165694740672,3.5059186940178635,4.064876677376216,1000,0.7457317480906656,0.2669564080697948
S0,132,6,max,20,50,2.713196640508581,2.8150013179725346,0.275409138362405,2.4759291879340584,2.782332476939612,3.1626756422837508,1000,50,3.415296957164375,3.5746296828254693,0.4406189070127299,3.0466675626803985,3.526706599546693,4.166349118536295,1000,0.7596283648529347,0.2698500920774156
S0,132,6,unknown,5,13,1.707516183495491,1.726997223666156,0.1922984581403722,1.4872948470375744,1.7102909603791097,1.977887341131077,1000,13,1.5324974262445656,1.6000730805078325,0.1908914334892388,1.3921352518592616,1.576853807250043,1.8385253298207724,1000,-0.12692414315832345,-0.0734941211363864
S0,132,6,unknown,6,13,1.7510529422855596,1.766464610677816,0.2121356488449322,1.515633456857109,1.7430540343901375,2.0498942915977776,1000,13,1.578741737423761,1.647890870480425,0.2120201992503338,1.4164429527470068,1.614910031128738,1.9036033492735,1000,-0.11857374019739098,-0.06712488859422587
S0,132,6,unknown,7,13,1.7946909424280082,1.8117468898147648,0.2088812334824509,1.56534434533843,1.8049520747146617,2.0921597575284534,1000,13,1.6248934526242529,1.688566514947429,0.2068666810986341,1.4543317692518722,1.6576597648074125,1.951035258752476,1000,-0.1231803748673359,-0.06798983652729218
S0,132,6,unknown,8,13,1.8361291749262303,1.8055686401796336,0.2088183298576078,1.5430818908090582,1.794495140874848,2.0824426545792454,1000,13,1.6692522220455628,1.6875269367950665,0.2062204557191297,1.4476105575841194,1.6711268615548156,1.9545896457260672,1000,-0.1180417033845671,-0.06537646963829816
S0,132,6,unknown,9,13,1.872770555677549,1.8195128231978728,0.2153536587585283,1.5535621426949229,1.803713608090614,2.104072866649203,1000,13,1.707569637283415,1.704617866026752,0.2112651785359696,1.4613267520778792,1.6784261572023569,1.969986937922204,1000,-0.11489495717112086,-0.06314600024043138
S0,132,6,unknown,10,13,1.8991638949631724,1.815683252351981,0.2070817135041367,1.5768697341827926,1.7948671623470231,2.10412707972557,1000,13,1.7359149157291114,1.6993994349392438,0.2191519381189063,1.4720446801259897,1.6761517244196953,1.9684874019016272,1000,-0.11628381741273719,-0.0640441097102739
S0,132,6,unknown,11,13,1.9208424602499128,1.8285975891600124,0.2131918786342082,1.5626369518141494,1.820673863659681,2.111042845724861,1000,13,1.7591801116287624,1.7061484786392458,0.2105207254910093,1.4615715977106831,1.6866336555943515,1.969591996220193,1000,-0.12244911052076657,-0.0669633992993587
S0,132,6,unknown,12,13,1.937355699976732,1.817002541671154,0.2159246076689243,1.5525122485943197,1.80263524196981,2.097044903522769,1000,13,1.7768793398359854,1.698177461037334,0.2195074057972366,1.44774467025161,1.6735323722492816,1.988884448167613,1000,-0.11882508063382002,-0.06539621046679048
S0,132,6,unknown,13,13,1.9373556999767323,1.8174741742788043,0.21473401684244,1.547560185562083,1.804711454187426,2.097154465926411,1000,13,1.776879339835986,1.7013108044646266,0.2085653514124736,1.4617394277518136,1.6801495816840328,1.9568616624648896,1000,-0.11616336981417774,-0.06391472927546427
S0,132,6,unknown,14,13,1.937355699976733,1.826030325066179,0.2202536841433552,1.5646864173359616,1.8077047937544517,2.129057567150221,1000,13,1.7768793398359868,1.7084566863276551,0.2323800594908621,1.4525961171475457,1.6809245687533367,1.9971441748858616,1000,-0.11757363873852378,-0.06438756088799494
S0,132,6,unknown,15,13,1.9373556999767332,1.8190531884279757,0.2068063983066468,1.568136548157921,1.7992195615565316,2.092616719322393,1000,13,1.7768793398359872,1.7048329105941549,0.2105617863589568,1.4670244342625087,1.6814297362378858,1.960555477756711,1000,-0.11422027783382083,-0.06279105996484352
S0,132,6,unknown,16,13,1.9373556999767332,1.8154329094476656,0.2083309911599641,1.5576557041384034,1.8023037260834356,2.0906607077912898,1000,13,1.7768793398359872,1.6932093172444451,0.2119894361610633,1.4501088741612642,1.6721616490820552,1.9543585537582069,1000,-0.12222359220322043,-0.06732476400926665
S0,132,6,unknown,17,13,1.9373556999767332,1.817760858657474,0.2069231307909853,1.5584641817936902,1.8057559598611013,2.079939126952658,1000,13,1.7768793398359872,1.701336538272974,0.2223374040771739,1.464911538062101,1.6815183234372857,1.9478035816372128,1000,-0.11642432038450012,-0.06404820514756078
S0,132,6,unknown,18,13,1.9373556999767332,1.8114237801566155,0.2120176294897197,1.5525043361423814,1.7979373990745378,2.092620077276041,1000,13,1.7768793398359872,1.6962942974146842,0.2178568989060125,1.4534423567051544,1.6717691190148325,1.9718366854068397,1000,-0.11512948274193135,-0.06355745353634326
S0,132,6,unknown,19,13,1.9373556999767332,1.8203136137578584,0.2172080713065054,1.56441689710777,1.7961994024925108,2.1141948076124986,1000,13,1.7768793398359872,1.6998204177500005,0.2160206544780809,1.4511038547396788,1.6732459787149527,1.9876197540169755,1000,-0.1204931960078579,-0.06619364657670804
S0,132,6,unknown,20,13,1.9373556999767332,1.808425158833823,0.2154739939045186,1.546128023824158,1.7841024206373146,2.1008293365183586,1000,13,1.7768793398359872,1.6922560654622252,0.2214615852743582,1.4401440984850342,1.6559444780040244,1.9856439284743383,1000,-0.11616909337159775,-0.06423771136125439
S0,132,12,declining,5,123,2.719289813787737,2.692767425913051,0.1215793674256602,2.537501982495997,2.695399595279972,2.845503607314169,1000,123,2.036704649269363,2.0445421679499023,0.1000253464274119,1.9169506828214784,2.044904608912946,2.1735749715977795,1000,-0.6482252579631487,-0.24072827520310316
S0,132,12,declining,6,123,2.781179514476501,2.7625715741775227,0.1277424075488035,2.5931352813750888,2.7637195685350253,2.929022743354799,1000,123,2.087739748863977,2.103314540101353,0.1048741713118476,1.9711946620837733,2.098188354683648,2.2378599070151317,1000,-0.6592570340761696,-0.2386388972645694
S0,132,12,declining,7,123,2.83078544568028,2.8251738320763025,0.1294270662927491,2.657414874040822,2.8281057164446297,2.987364205642421,1000,123,2.129318559922706,2.156615619638455,0.1101584277196738,2.0189672247925468,2.1524245450131927,2.302569834612757,1000,-0.6685582124378473,-0.23664321283427167
S0,132,12,declining,8,123,2.87283939978616,2.8835887997627285,0.1314704652482709,2.717331410974429,2.8818966810791338,3.049710426521856,1000,123,2.165239107023326,2.2083679370090565,0.1105855413150264,2.0664933180122413,2.205008018805985,2.3546292721167736,1000,-0.675220862753672,-0.23415989922322886
S0,132,12,declining,9,123,2.911358376384785,2.920439327111315,0.1330360770459388,2.745905739925128,2.919404498846067,3.091236439766436,1000,123,2.199565928200501,2.238977994141804,0.1145038597048707,2.0957069434833144,2.2375227692093214,2.385369066948769,1000,-0.6814613329695107,-0.2333420614642806
S0,132,12,declining,10,123,2.948265071953443,2.973998549758706,0.1438706511073013,2.792516881978892,2.9699828694625507,3.160633400720024,1000,123,2.23050136312027,2.285600229393893,0.1219757160500204,2.1261359667403346,2.282898483832206,2.4514886141209216,1000,-0.6883983203648132,-0.23147231205632768
S0,132,12,declining,11,123,2.981540106340634,3.0125600778961648,0.140938526651149,2.8338635978644207,3.0160938117569485,3.195769735525603,1000,123,2.259409000631528,2.320947903416073,0.1240008893677853,2.166454317756042,2.3169497407715256,2.480180578561478,1000,-0.6916121744800918,-0.22957622639780925
S0,132,12,declining,12,123,3.012524917058229,3.0450202695858457,0.1451595000434661,2.8585378481220194,3.04427700047275,3.233701686385412,1000,123,2.2873397935892696,2.349528697220564,0.1266716595256965,2.185922011230542,2.343684998844324,2.5152814447592187,1000,-0.6954915723652819,-0.22840293685791327
S0,132,12,declining,13,123,3.042470118384464,3.0840112759246643,0.1420040933797043,2.90080040315896,3.085557777822269,3.2639036489646838,1000,123,2.3137958609094182,2.383160953122342,0.1239080897446105,2.225071300984416,2.379723097921152,2.5454834742911503,1000,-0.7008503228023222,-0.22725284056952405
S0,132,12,declining,14,123,3.0700961155204656,3.110177033315906,0.1451734628548409,2.925117106801036,3.1102201907768694,3.295507929561082,1000,123,2.3375923631573388,2.4086338758727357,0.126585164340215,2.2511053418793945,2.400910494162569,2.569324646406491,1000,-0.7015431574431701,-0.22556373798928803
S0,132,12,declining,15,123,3.095516968995154,3.14047735871217,0.1522161875453808,2.950303860975544,3.1378372352736337,3.3385422727097303,1000,123,2.361209306074328,2.436530711448784,0.1335891531384428,2.2683702333844264,2.432906133821113,2.610573377945734,1000,-0.7039466472633857,-0.22415275350116085
S0,132,12,declining,16,123,3.1195036691189277,3.1701270087868103,0.1514322374357837,2.972313667694295,3.1716598966413097,3.3643169071954686,1000,123,2.3835517603157164,2.461525593052739,0.1323430289142126,2.301834559965411,2.457484327136197,2.6260492278748915,1000,-0.7086014157340714,-0.22352461392556294
S0,132,12,declining,17,123,3.1433593076719943,3.196402346378167,0.1571463152036067,2.9980835444913776,3.196025643980854,3.39914812359653,1000,123,2.4056245016304683,2.486587763169513,0.1391035892652382,2.305892166171033,2.478796983862562,2.667744930772632,1000,-0.709814583208654,-0.22206671948321605
S0,132,12,declining,18,123,3.166475391337157,3.2234920117704413,0.1633119063468578,3.020207971050493,3.2160894916304885,3.444212680828207,1000,123,2.426831793911913,2.511807832317205,0.1440303156638324,2.339333577578921,2.4972794557641427,2.703160351361395,1000,-0.7116841794532363,-0.22078050041835137
S0,132,12,declining,19,123,3.1887361497563216,3.2461104983017783,0.1616519971118674,3.0345299843973184,3.248935691908011,3.454400187935288,1000,123,2.446999567227249,2.5321245240472043,0.1440859748678152,2.350129248078775,2.5293443770521327,2.7203783754846653,1000,-0.713985974254574,-0.21995122304927694
S0,132,12,declining,20,123,3.210226674660234,3.2622297415613266,0.1624452283097898,3.044781958231868,3.2568763111884103,3.4769180408879,1000,123,2.466694009825783,2.544919326846715,0.1431544173068124,2.361160183953201,2.5380211788964955,2.73443361530235,1000,-0.7173104147146114,-0.21988347588643511
S0,132,12,min,5,24,1.7785572996755994,1.948450341295858,0.2940047607320678,1.6144518779290866,1.8953998447204616,2.3313320563374447,1000,24,2.8860913371826165,3.063788911695369,0.3895864101474913,2.566516012166661,3.0578575890039152,3.577342709286237,1000,1.1153385703995111,0.5724234006691347
S0,132,12,min,6,24,1.872889529486996,2.068459828512376,0.3217207334220458,1.7025800848094246,2.028206380135092,2.5019562493896284,1000,24,3.165570389481547,3.377361136059021,0.4517538730338488,2.787733202745212,3.3650017673130628,3.9664281657279528,1000,1.3089013075466451,0.6327902961925054
S0,132,12,min,7,24,1.959657014852042,2.181938707639154,0.3496959945051765,1.7874478733383832,2.1283423941894952,2.664087991747488,1000,24,3.440984166873298,3.681830767831493,0.5034331778641897,3.044986855366192,3.669154841282261,4.342085988696919,1000,1.4998920601923391,0.6874125542303681
S0,132,12,min,8,24,2.042799156436592,2.244456337469501,0.385385591429222,1.8113633396183852,2.1850203690558714,2.742556353170575,1000,24,3.695512518549644,3.877390577552009,0.5443261017267755,3.1562427023798727,3.8906695384962697,4.563606854296984,1000,1.6329342400825082,0.7275411033050214
S0,132,12,min,9,24,2.118788929363447,2.330881718702695,0.4018866801147022,1.8844009033076696,2.26946048725466,2.8811896746983567,1000,24,3.941796455897416,4.089879912706904,0.5780605595636712,3.3520825890053603,4.075819149220177,4.845743325145191,1000,1.7589981940042088,0.7546492728010322
S0,132,12,min,10,24,2.192252122156414,2.4054935451067494,0.4210698320782286,1.9228331959203,2.334179885688927,2.9775991752789355,1000,24,4.186522287572879,4.286706450118445,0.6077627966317846,3.5165784064657,4.2783101663818,5.070599788736186,1000,1.881212905011696,0.7820486190197665
S0,132,12,min,11,24,2.258971190771206,2.453447370689178,0.4407460586883082,1.965758622318429,2.389919508070464,3.0398361961364038,1000,24,4.411341445121278,4.444338046395777,0.6789989414474976,3.55394205669328,4.415352298090678,5.3271964130830725,1000,1.990890675706599,0.8114666324174518
S0,132,12,min,12,24,2.3080837382380985,2.4874345015610317,0.4396060689197699,1.9827998317806244,2.4223301036316576,3.0654035780733677,1000,24,4.577668833363169,4.559660861823232,0.6689873711311801,3.680294174629642,4.536357537194549,5.445663544382465,1000,2.0722263602622006,0.8330777590170675
S0,132,12,min,13,24,2.354399915157658,2.499023716490934,0.4348241183089791,2.0108179580783783,2.450663119101632,3.078631772737486,1000,24,4.734212948986551,4.611418102917873,0.6728091723372076,3.718482535432566,4.5892068019109855,5.463841830186576,1000,2.112394386426939,0.8452878508064381
S0,132,12,min,14,24,2.3968671859218835,2.505201724062512,0.4467430057228446,1.9967978169984544,2.441766030518501,3.105376422244628,1000,24,4.876515011395011,4.637401322461539,0.7285624875853901,3.649724244796712,4.631140496696108,5.574186452103149,1000,2.1321995983990267,0.8511089458063227
S0,132,12,min,15,24,2.434856828333631,2.5186045040216287,0.4446156014994861,2.002094592289,2.460504532999087,3.080307762780279,1000,24,5.006538514071599,4.69482407582858,0.7366349558209013,3.743916301148439,4.67607234665698,5.701671392000552,1000,2.1762195718069517,0.8640576828684426
S0,132,12,min,16,24,2.469847077778868,2.5254848521908344,0.4502239870629644,1.996508750718278,2.463312049838125,3.168794549943872,1000,24,5.125535842270542,4.70574394326222,0.7602924234199678,3.69821426640521,4.704414351305783,5.70876609309522,1000,2.180259091071386,0.8633031749052194
S0,132,12,min,17,24,2.500958168863147,2.565191210347115,0.4761527246472389,2.007343934119003,2.5147147665486687,3.211733218086842,1000,24,5.233834682684135,4.772285723048833,0.7856454613083618,3.745242670588421,4.802892687666356,5.774559194888523,1000,2.2070945127017185,0.8604015575131573
S0,132,12,min,18,24,2.5264002779483654,2.531431884892754,0.4617737508160279,2.004352526664957,2.4675302810823485,3.0782891454590224,1000,24,5.325697156825443,4.747934839130318,0.7584403565148666,3.763013661153094,4.755119313679162,5.752874359534272,1000,2.216502954237564,0.8755925717240729
S0,132,12,min,19,24,2.5499343830916987,2.546369556924984,0.4691907843689789,2.017551374210361,2.4652601964471144,3.1609464757025867,1000,24,5.409145908174348,4.744876303792288,0.7821338221490844,3.787964692703664,4.727954440319786,5.771511562439577,1000,2.198506746867304,0.8633887178270535
S0,132,12,min,20,24,2.5708967059231465,2.560203185695637,0.4783010472316593,2.0287078707301123,2.456271448205622,3.167184647199221,1000,24,5.485402978864538,4.756048716070651,0.7465743176452951,3.826329462863304,4.747297772397777,5.75372433066424,1000,2.1958455303750135,0.8576840864208114
S0,132,12,rising,5,84,2.435940112785942,2.4403856899211585,0.0993419876689225,2.307906556298866,2.445511734723246,2.563090011203679,1000,84,2.2686566174755454,2.3288250817191547,0.1334669759406584,2.1549549306634392,2.3309432298860164,2.495310575882108,1000,-0.11156060820200375,-0.0457143346901071
S0,132,12,rising,6,84,2.507292063813205,2.5228142443122787,0.106718531894385,2.3859709002247675,2.527092918000792,2.652079065302011,1000,84,2.3635902441241217,2.4525818407735187,0.1469102075586783,2.271794900824463,2.45056827021704,2.6393595160040464,1000,-0.07023240353876004,-0.027838911920328658
S0,132,12,rising,7,84,2.572338581578702,2.613127866064225,0.1136934247872037,2.46011501338586,2.625547749571934,2.74794692267666,1000,84,2.4540706756631767,2.542445613176789,0.1566503454864407,2.3524516867142404,2.53371670315293,2.7470200114534458,1000,-0.07068225288743601,-0.02704890709917476
S0,132,12,rising,8,84,2.63226496970418,2.684127628989024,0.1191520914647896,2.5301582624477432,2.687606800815544,2.8323257724548654,1000,84,2.537478853223423,2.657033276572144,0.1664196479892647,2.4380350119358183,2.6518340634814006,2.8727433432902645,1000,-0.027094352416880074,-0.010094286174866116
S0,132,12,rising,9,84,2.6906417051972857,2.752778512847414,0.1254296608335373,2.586153804455711,2.7500012676091083,2.916033346008781,1000,84,2.6154740444815605,2.7347141785457807,0.178232209137294,2.5071531736592525,2.7347622495140773,2.9628358652412663,1000,-0.018064334301633345,-0.006562218579273925
S0,132,12,rising,10,84,2.7451332061476235,2.81100264538962,0.1328791584643119,2.6390798281500283,2.811394066078929,2.9775962216016203,1000,84,2.6863818558330284,2.8077271716174264,0.193180082816833,2.5504050343641262,2.807604331136383,3.0591487399099173,1000,-0.0032754737721938376,-0.0011652332585193421
S0,132,12,rising,11,84,2.793186372946797,2.86911468318628,0.1410421632799732,2.693687256914275,2.8667416906679435,3.0475161404404174,1000,84,2.752002869881577,2.8993676182747694,0.2024736760359258,2.6467948089263618,2.8932304769666657,3.1606029503840123,1000,0.030252935088489252,0.01054434500850695
S0,132,12,rising,12,84,2.838569224240715,2.910276558483164,0.1427689308526129,2.7326915901354245,2.913264341648491,3.0928160288686484,1000,84,2.81728233811503,2.9702329710740605,0.206946759988778,2.6963894923926905,2.968957429216512,3.233915737754084,1000,0.05995641259089668,0.020601620287985952
S0,132,12,rising,13,84,2.882570993894364,2.9563285603777096,0.1502319860919395,2.7673129842891524,2.9559916523907166,3.136149927615665,1000,84,2.8762577941146708,3.029559992050854,0.2278934346892017,2.743734053596597,3.0202999391594307,3.3189573622295363,1000,0.07323143167314417,0.024771073369391626
S0,132,12,rising,14,84,2.9228624938786725,2.994003753057752,0.1509856259753364,2.796779156732458,2.998852863083743,3.1788392646907675,1000,84,2.9341701339377804,3.0801021372883866,0.2225644324243236,2.7957284747089304,3.0749056361867693,3.369220335142125,1000,0.08609838423063465,0.02875693931335359
S0,132,12,rising,15,84,2.9616417077368125,3.0386706017989997,0.1519235312108213,2.833219818988828,3.046909913381502,3.220324913949759,1000,84,2.9872179830280805,3.147414983471358,0.2264363106060287,2.8654481048809406,3.139629300967094,3.4282805868724684,1000,0.10874438167235834,0.03578682783450692
S0,132,12,rising,16,84,2.9970852274429536,3.081696538685196,0.1631762139061831,2.867006902908607,3.0890358921552465,3.2852992156340224,1000,84,3.037975333412868,3.214885868637289,0.2439058112941171,2.9112348307493785,3.200764769901762,3.537488819942878,1000,0.13318932995209298,0.04321948260646005
S0,132,12,rising,17,84,3.030841973768366,3.099884520725664,0.1583928476718703,2.895846506436061,3.1031308609014663,3.297164783351277,1000,84,3.084502201186348,3.245454307727734,0.2294365498810529,2.9607509057390424,3.2325652433382697,3.5572553689768247,1000,0.14556978700207024,0.04695974512237419
S0,132,12,rising,18,84,3.062335917764655,3.140042875808476,0.168494082778534,2.9297619605001057,3.1396864201538275,3.345430904244498,1000,84,3.129830605818683,3.298209165139711,0.2490941794129576,2.983955072519912,3.2843538120957634,3.617447606543455,1000,0.158166289331235,0.050370741925143764
S0,132,12,rising,19,84,3.0922787036416723,3.1731461959676777,0.1648571938083616,2.9691334334726847,3.180952364606916,3.3674446400796745,1000,84,3.1744043537821,3.343812649775165,0.2518470990494548,3.021854101313841,3.334772221722975,3.683616518609497,1000,0.17066645380748735,0.05378461730643368
S0,132,12,rising,20,84,3.120865886436538,3.1928921001647104,0.16504288116566,2.989537130388617,3.1929620859583867,3.400727453031952,1000,84,3.2158529066657304,3.380103748139584,0.2499301073686027,3.073621710717867,3.365129348310268,3.70480738801831,1000,0.18721164797487377,0.058633878659794414
S0,132,12,max,5,25,2.0836804754865885,2.1431253001518877,0.2222198880945461,1.8773034500669767,2.1221208547557486,2.4374281420918256,1000,25,2.3434771201982745,2.425779006847508,0.3129214262368894,2.0510264300381005,2.3995924353781914,2.831372834384942,1000,0.28265370669562007,0.13188855858105347
